index,name,place_id,rating,rating_count,tags,address,price_level
151,Dumpling Daughter Boston,ChIJ7bDsHdd744kRiE8AxMD_beE,3.8,39,"('restaurant', 'food', 'point_of_interest', 'establishment')","475 W Broadway, Boston",Unknown
152,D'Guru,ChIJTYeHlINw44kRBaA4oLxAyJM,4.2,294,"('restaurant', 'food', 'point_of_interest', 'establishment')","92 Bedford St 43 Kingston St. Corner, Boston",1
153,Piattini,ChIJiTRx8g5644kR0_u_Ftom45o,4.3,939,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","226 Newbury St, Boston",2
154,Samurai Express,ChIJz5lekXR644kRFqyU2hXtlFI,4.1,57,"('restaurant', 'point_of_interest', 'food', 'establishment')","31 St James Ave Unit #130, Boston",2
155,Buttermilk & Bourbon,ChIJN_AW9wt644kRqBK2oztOokI,4.4,2157,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","160 Commonwealth Ave, Boston",3
156,Kala Thai Cookery,ChIJx59PjYBx44kRt8kLOOk_AQI,4.7,756,"('restaurant', 'food', 'point_of_interest', 'establishment')","151 Hanover St, Boston",2
157,Ten One Tea House,ChIJyzS7QLV544kRTq-C5cYaAnk,4.7,48,"('cafe', 'point_of_interest', 'food', 'establishment')","1323 Boylston St, Boston",1
158,Terra,ChIJVVXF1A9644kRUe_HjlLWs2o,4.0,734,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","800 Boylston St, Boston",3
159,o ya,ChIJCwHivHh644kRPmTmzVpMuhw,4.6,525,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","9 E St, Boston",4
160,Wen's Yunnan Noodle & Ramen 云南米线,ChIJeeGiAw9644kR3PiQQtS370I,4.1,674,"('restaurant', 'food', 'point_of_interest', 'establishment')","247 Newbury St, Boston",2
161,Shake Shack Seaport,ChIJ75nMqX9w44kR-demFCB7M6A,4.2,2585,"('meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","77 Seaport Blvd, Boston",2
162,Fete,ChIJVyWAIfFx44kRCRdrX9pSCdM,4.2,129,"('restaurant', 'point_of_interest', 'food', 'establishment')","25 Kingston St, Boston",Unknown
163,TABLE,ChIJyehqNe9x44kRU12jOb5EiEE,4.6,827,"('restaurant', 'point_of_interest', 'food', 'establishment')","445 Hanover St, Boston",3
164,Love Art Sushi,ChIJgx5JeClx44kR-ljTbSj1KjU,4.3,73,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","40 Water St, Boston",Unknown
165,Cask 'N Flagon,ChIJ44ZYNPZ544kRUbx5bOEX-Vc,4.1,1596,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","62 Brookline Ave, Boston",2
166,Max’s Deli Cafe,ChIJH0t0lYZw44kRo1vDUgXc1Jk,4.2,207,"('cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","151 Milk St, Boston",1
167,Sufra Mediterranean Food,ChIJJ_VSH3p744kRuYfU9QtJEc0,4.4,495,"('restaurant', 'food', 'point_of_interest', 'establishment')","52 Queensberry St, Boston",2
168,Falafel King - Summer Street,ChIJzTfDV4Jw44kRreMeXT6h7M0,4.5,338,"('restaurant', 'point_of_interest', 'food', 'establishment')","62 Summer Street, Boston",1
169,Delux Cafe,ChIJacqPtnJ644kR9NZ65jyzAUE,4.7,616,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","100 Chandler St, Boston",1
170,Worden Hall,ChIJ383TTHt644kRPcYStYKRsY8,4.3,623,"('restaurant', 'point_of_interest', 'food', 'establishment')","22 W Broadway, Boston",2
171,PickN'Roll Sushi,ChIJa_3Q61l744kRqUBNhvAnuRs,4.3,25,"('restaurant', 'food', 'point_of_interest', 'establishment')","134 Boylston St, Boston",Unknown
172,Bourbon street,ChIJi9WKGkpx44kRWaCVxzY7TTY,3.1,17,"('restaurant', 'point_of_interest', 'food', 'establishment')","417 Washington St, Boston",Unknown
173,Falafel King - Summer Street,ChIJzTfDV4Jw44kRreMeXT6h7M0,4.5,338,"('restaurant', 'food', 'point_of_interest', 'establishment')","62 Summer Street, Boston",1
174,Matcha Cafe Maiko,ChIJzwFuq8t744kRzIiHQvFV2fc,4.7,372,"('cafe', 'food', 'point_of_interest', 'establishment')","115 Jersey St, Boston",1
175,Legal Sea Foods- Harborside,ChIJg_AEp4J644kRom967VLwHUA,4.4,5049,"('restaurant', 'food', 'point_of_interest', 'establishment')","270 Northern Ave, Boston",3
176,Pai Kin Kao,ChIJc2pQFFd344kRpmtdWvQog30,4.4,295,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","80 River St #3805, Cambridge",2
177,Seiyo Sushi,ChIJe2YDgxV644kR70KlZzKY8ZQ,4.4,172,"('liquor_store', 'store', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1721 Washington St unit C, Boston",2
178,Bourbon street,ChIJi9WKGkpx44kRWaCVxzY7TTY,3.1,17,"('restaurant', 'food', 'point_of_interest', 'establishment')","417 Washington St, Boston",Unknown
179,The Kenmore,ChIJ8fCYf7l744kRd3BAVhjk0Hc,4.6,182,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","476 Commonwealth Ave, Boston",1
180,Desfina Restaurant,ChIJaVpEDbtw44kRfYUcSkFVch4,4.4,639,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","202 Third St, Cambridge",2
181,Mahaniyom,ChIJS03YYr9544kRqpoJvSgIyWE,4.6,444,"('restaurant', 'food', 'point_of_interest', 'establishment')","236 Washington St, Brookline",2
182,Bostonia Public House,ChIJFUWFZ4Zw44kR0RI3sWVFTnE,4.4,3014,"('meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","131 State St, Boston",2
183,Borrachito Taqueria & Spirits,ChIJbWWSrSR744kRvS-V58_mJGE,4.3,146,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","70 Pier 4 Blvd. Suite 270, Boston",1
184,Energize,ChIJwZFQm3J744kR-87GTIzyq0Y,4.9,178,"('store', 'restaurant', 'food', 'point_of_interest', 'establishment')","265 Massachusetts Ave, Boston",2
185,Cafe Beirut,ChIJZ2tna25544kRDl4eX1UvRZM,4.1,388,"('restaurant', 'point_of_interest', 'food', 'establishment')","654 Centre St, Jamaica Plain",1
186,Boston Kitchen Pizza,ChIJ7V9fn3d644kRzotUsPPwfik,4.4,700,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Stuart St, Boston",1
187,Gyu-Kaku Japanese BBQ,ChIJ9bceiPF544kRzQuACrgS4pA,4.4,1961,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1002 Beacon St, Brookline",2
188,Raising Cane's Chicken Fingers,ChIJgd56Xeh544kRBxi8R-V-CKs,4.4,2219,"('restaurant', 'food', 'point_of_interest', 'establishment')","949 Commonwealth Ave, Boston",1
189,Parish Cafe & Bar,ChIJ1bbD43R644kR5ZwXEJHXZaM,4.6,1532,"('restaurant', 'bar', 'point_of_interest', 'food', 'establishment')","361 Boylston St, Boston",2
190,KongDog Restaurant / Kong Pocha 분식/포차,ChIJl0W0mDd344kRoQDnE_hqdks,4.1,202,"('restaurant', 'food', 'point_of_interest', 'establishment')","236 Elm St, Somerville",1
191,Tavern in the Square South Station,ChIJySxu94Fw44kRwi0GIvie498,4.2,247,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","700 Atlantic Ave, Boston",2
192,Gogo Ya,ChIJh8FqsLx744kRf61BQgxayX0,3.8,28,"('restaurant', 'point_of_interest', 'food', 'establishment')","401 Park Dr, Boston",2
193,Cafe Beirut,ChIJZ2tna25544kRDl4eX1UvRZM,4.1,388,"('restaurant', 'food', 'point_of_interest', 'establishment')","654 Centre St, Jamaica Plain",1
194,J. Pace & Son,ChIJjXWcn4J644kR1IuY-sc1zUw,4.5,477,"('grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","1 Park Ln, Boston",1
195,Lolita Fort Point,ChIJ_5057X9644kRr-deNzNTTt8,4.3,3238,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","253 Summer Street, Boston",3
196,Say Weekend,ChIJPXeBxrdx44kRhKP1LUVebuI,4.7,26,"('cafe', 'bakery', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment')","99 Summer Street, Boston",1
197,Rebel's Guild,ChIJzf27Lct744kRfMtM7rU8wgQ,3.9,168,"('restaurant', 'food', 'point_of_interest', 'establishment')","Revere Hotel Boston Common, 200 Stuart St Ground Level, Boston",Unknown
198,FuGaKyu Japanese Cuisine,ChIJ_VHPPpV544kRPNRucacPJls,4.3,1281,"('meal_delivery', 'meal_takeaway', 'bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment')","1280 Beacon St, Brookline",Unknown
199,Wings Over Boston,ChIJ37myVBh644kRmeoE3ut1wnM,3.6,620,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","325 Huntington Ave, Boston",2
200,Miel Brasserie,ChIJsXbx-YBw44kRESVb1G-zg7M,4.2,256,"('restaurant', 'food', 'point_of_interest', 'establishment')","510 Atlantic Ave, Boston",2
201,Milkweed,ChIJ7_IuXYh544kR0n4Ts_iD9oQ,4.5,1383,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","1508 Tremont St, Boston",2
202,Thinking Cup,ChIJP8Uh0Yhw44kRmVmI9OJztCU,4.4,1180,"('cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","236 Hanover St, Boston",2
203,Avana Sushi,ChIJOSfG9Wp744kRmV_wLbUbcog,4.3,81,"('restaurant', 'food', 'point_of_interest', 'establishment')","42 Beach St, Boston",1
204,Boloco - Children's Hospital,ChIJy94sFYx544kRVLO86BLUGZw,4.4,247,"('restaurant', 'food', 'point_of_interest', 'establishment')","283 Longwood Ave, Boston",1
205,La Famiglia Giorgio's Restaurant,ChIJv7k_M4lw44kRuVhaTg8i9UQ,4.4,2492,"('restaurant', 'point_of_interest', 'food', 'establishment')","112 Salem St, Boston",2
206,Say Weekend,ChIJPXeBxrdx44kRhKP1LUVebuI,4.7,26,"('cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","99 Summer Street, Boston",1
207,Stephanie's On Newbury,ChIJMxs0oQ5644kRiEmSGLdHhN8,3.9,2016,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","190 Newbury St, Boston",3
208,Le’s Vietnamese Restaurant,ChIJPw0CWRl344kR7_rSH1wXVDg,4.2,804,"('restaurant', 'food', 'point_of_interest', 'establishment')","35 Dunster St, 36 John F. Kennedy St or, Cambridge",1
209,Rosa Mexicano,ChIJT5DItHhw44kRvf3vBrlchPM,3.9,2228,"('restaurant', 'food', 'point_of_interest', 'establishment')","155 Seaport Blvd, Boston",2
210,Gifu Teriyaki & Sushi,ChIJp8jxrlt744kRdPVmbV1zRqM,4.6,42,"('cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","705 Massachusetts Ave, Boston",2
211,Dino's Cafe,ChIJ4VUAS4lw44kR3_D5Nv7rSiw,4.7,754,"('restaurant', 'food', 'point_of_interest', 'establishment')","141 Salem St, Boston",1
212,Boqueria Seaport,ChIJCwzYCNJx44kRSkMs7Ha9j9s,4.2,65,"('restaurant', 'food', 'point_of_interest', 'establishment')","25 Thomson Pl, Boston",Unknown
213,Tatte Bakery & Cafe | Charles St,ChIJgXXzH59w44kRCLlGbZ4CLac,4.5,1698,"('cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","70 Charles St, Boston",2
214,La Famiglia Giorgio's Restaurant,ChIJv7k_M4lw44kRuVhaTg8i9UQ,4.4,2492,"('restaurant', 'food', 'point_of_interest', 'establishment')","112 Salem St, Boston",2
215,Ristorante Villa Francesca,ChIJtyrb3ohw44kRH1_haZWjHgc,4.0,805,"('restaurant', 'point_of_interest', 'food', 'establishment')","150 Richmond St, Boston",2
216,Pad Thai Cafe,ChIJrYMpGht644kRL_Ny4HU-He0,4.3,307,"('restaurant', 'point_of_interest', 'food', 'establishment')","6 Hemenway St, Boston",2
217,The Squealing Pig,ChIJo7iGGch544kRpsqgVTsjKGs,4.3,583,"('restaurant', 'bar', 'point_of_interest', 'food', 'establishment')","134 Smith St, Boston",2
218,Dirty Water Dough Company,ChIJxWAC7Q5644kRGisMkNdYgkI,4.5,987,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","222 Newbury St, Boston",1
219,Tiki Rock,ChIJR5xrYIZw44kRLN5O6UCzd54,3.9,896,"('restaurant', 'bar', 'point_of_interest', 'food', 'establishment')","2 Broad St, Boston",2
220,Pho Basil,ChIJLWMy8hp644kR6Gi122CPCkE,4.4,1798,"('restaurant', 'point_of_interest', 'food', 'establishment')","177 Massachusetts Ave, Boston",2
221,Pad Thai Cafe,ChIJrYMpGht644kRL_Ny4HU-He0,4.3,307,"('restaurant', 'food', 'point_of_interest', 'establishment')","6 Hemenway St, Boston",2
222,Monica's Trattoria,ChIJg8XoS4lw44kROxekMoVdI2M,4.0,417,"('restaurant', 'food', 'point_of_interest', 'establishment')","67 Prince St, Boston",2
223,Eataly,ChIJ0VP3TA5644kRIDNe5oe_Evc,4.3,3684,"('liquor_store', 'grocery_or_supermarket', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","800 Boylston St, Boston",3
224,Happy Lamb,ChIJ3dESd1R344kRRbxnm9bFoZ8,4.4,1026,"('restaurant', 'food', 'point_of_interest', 'establishment')","485 Massachusetts Ave, Cambridge",2
225,Shah's Halal Food,ChIJDSaB9hh744kRC5iU4wlGNQQ,4.0,281,"('restaurant', 'point_of_interest', 'food', 'establishment')","1124 Boylston St, Boston",1
226,Piattini,ChIJiTRx8g5644kR0_u_Ftom45o,4.3,939,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","226 Newbury St, Boston",2
227,Precinct Kitchen + Bar,ChIJ2UpwgWl744kRd5iqTCIU9ac,4.7,61,"('restaurant', 'point_of_interest', 'food', 'establishment')","154 Berkeley St, Boston",Unknown
228,Gene's Chinese Flatbread Cafe,ChIJ_xpxkYJw44kRBp5JjOO4hiA,4.5,807,"('restaurant', 'food', 'point_of_interest', 'establishment')","86 Bedford St, Boston",1
229,Gyu-Kaku Japanese BBQ,ChIJx_Qpo_5744kREEmvQGexldY,4.1,519,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","23 District Ave, Dorchester",2
230,Noah's Kitchen,ChIJgdOt8kN544kRUjmtmuc8FxU,4.3,252,"('restaurant', 'food', 'point_of_interest', 'establishment')","18 Harvard St, Brookline",2
231,Parker restaurant,ChIJwap7lY9744kRu3Eh_vJLQck,0.0,0,"('restaurant', 'food', 'point_of_interest', 'establishment')","UMass Boston Bayside, Mt Vernon St, Boston",Unknown
232,Ali Baba Restaurant Boston,ChIJMxiILG5644kR48UneqbLBAk,4.3,1305,"('restaurant', 'food', 'point_of_interest', 'establishment')","145 E Berkeley St, Boston",2
233,Pressed Cafe,ChIJUTJWWZN744kRI8vp6rBOVSE,4.5,534,"('restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment')","105 Huntington Ave, Boston",Unknown
234,Forcella,ChIJBZTiHYlw44kRKjKbZvgXWBQ,4.5,189,"('restaurant', 'food', 'point_of_interest', 'establishment')","33 N Square, Boston",Unknown
235,Phinista Cafe,ChIJU1NIpPV544kRvwyKal-wJ9c,4.5,658,"('cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","96 Peterborough St, Boston",2
236,Tresca,ChIJGwg4zohw44kR2JOE0zpR_Wo,4.6,532,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","233 Hanover St, Boston",3
237,CLINK. and The Liberty Bar,ChIJhyCyU5hw44kRgMudWICPiPQ,4.3,550,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","215 Charles St, Boston",3
238,T Anthony's Pizzeria,ChIJvYOGhMJ544kRmYB1EiJcZhQ,4.2,646,"('meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment')","1016 Commonwealth Ave, Boston",1
239,Orinoco Brookline Village,ChIJxT81JJh544kRScrYuO5skMA,4.5,390,"('restaurant', 'food', 'point_of_interest', 'establishment')","22 Harvard St, Brookline",2
240,Coppa Enoteca,ChIJWwcDR19744kRDUXJuJRQwQM,4.4,908,"('meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","253 Shawmut Ave, Boston",2
241,Pink Carrot,ChIJ_65G0pNx44kRfx4_eOMcdQk,4.5,93,"('restaurant', 'food', 'point_of_interest', 'establishment')","115 Salem St, Boston",Unknown
242,Anna's Taqueria,ChIJpZ4cTQ1544kReshVAg1dLg4,3.6,37,"('restaurant', 'food', 'point_of_interest', 'establishment')","360 Longwood Ave, Boston",2
243,CAVA,ChIJK4YA20V744kRHkLnJHZ3V8A,4.4,119,"('restaurant', 'point_of_interest', 'food', 'establishment')","800 Boylston St, Boston",1
244,The Halal Guys,ChIJdbE4kZt744kR2gLj9sP60K8,4.5,20,"('restaurant', 'food', 'point_of_interest', 'establishment')","10 District Ave C10, Boston",1
245,Taqueria El Barrio,ChIJK7BxymV544kRzVOJSDkVGdg,4.0,154,"('restaurant', 'food', 'point_of_interest', 'establishment')","Time Out Market, Landmark Center, 401 Park Dr, Boston",Unknown
246,Montecristo Mexican Grill Mission Hill,ChIJbRQnHI9544kRvWkyMC3SBfc,3.1,286,"('restaurant', 'food', 'point_of_interest', 'establishment')","748 Huntington Ave #A, Boston",2
247,Hong Kong Harbor,ChIJCxzla11w44kRvqpcST3c7aA,3.9,249,"('restaurant', 'food', 'point_of_interest', 'establishment')","5 Maverick Square, East Boston",1
248,Tora Japanese Restaurant,ChIJg9AzMXh644kRxgPQo_M2ZXE,4.4,723,"('restaurant', 'food', 'point_of_interest', 'establishment')","20B Tyler St, Boston",2
249,New York Fried Chicken,ChIJdRl_S7N744kRWZrVgg21nKE,4.2,260,"('restaurant', 'food', 'point_of_interest', 'establishment')","531 Columbia Rd, Dorchester",1
250,Blake's Kitchen + Bar,ChIJpy868n9x44kRixnDFgLHJP0,4.2,76,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","276 Friend St, Boston",Unknown
251,Aqua Pazza,ChIJDT3o4Ihw44kREdVcFJfn9cA,4.5,294,"('restaurant', 'food', 'point_of_interest', 'establishment')","135 Richmond St, Boston",2
252,Jumbo Seafood,ChIJrYKsR3h644kRhdRKR6aC7lk,3.9,724,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","5 Hudson St, Boston",2
253,Mela Modern Indian Cuisine,ChIJvVILJW1644kR9yD6YaMKlVA,3.8,824,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","578 Tremont St suite1, Boston",2
254,Home Run Cafe,ChIJB2-yO05644kRFyPaRWoD93Y,3.9,314,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1261 Massachusetts Ave, Boston",1
255,Bangkok Bento Thai Kitchen and Sushi bar,ChIJ-RzO2gZ744kRe3I8Y8-oNFo,4.8,373,"('restaurant', 'food', 'point_of_interest', 'establishment')","272 Newbury St, Boston",2
256,Gopchang Story Boston,ChIJ2e2r_Nx544kREGXKyM0tGAE,4.2,283,"('restaurant', 'point_of_interest', 'food', 'establishment')","973 Commonwealth Ave, Boston",2
257,Back Bay Social,ChIJ2X25uw9644kRGG8gByNprGU,4.1,990,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","867 Boylston St, Boston",2
258,Sapporo Ramen at HMart,ChIJpXE3-lN344kRNRybBZoSQfo,2.9,44,"('restaurant', 'food', 'point_of_interest', 'establishment')","581 Massachusetts Ave, Cambridge",1
259,Limani Grille Seaport,ChIJ5ZLxJK1x44kRA4qvs4XCUDA,4.4,170,"('restaurant', 'point_of_interest', 'food', 'establishment')","100 Northern Ave #1802, Boston",2
260,Felipe's Taqueria,ChIJIZZdOEJdXEAR6RG1ashN1lo,4.4,3224,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","21 Brattle St, Cambridge",1
261,Kayuga,ChIJmzb0jsJ544kR0ToArGft3w0,4.3,244,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","1030 Commonwealth Ave, Boston",2
262,Red Line Pizza,ChIJozzcO1x644kRthVJ__E1W_E,3.7,358,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","582 Dorchester Ave, Boston",2
263,Nino's Pizza,ChIJS_CU2J5w44kRLZQ2UPO9NRM,3.9,174,"('meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","79 Charles St, Boston",1
264,Gopchang Story Boston,ChIJ2e2r_Nx544kREGXKyM0tGAE,4.2,283,"('restaurant', 'food', 'point_of_interest', 'establishment')","973 Commonwealth Ave, Boston",2
265,The Courtyard Tea Room,ChIJ0_a3Qgx644kRESqX3MwvX2o,4.6,330,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","700 Boylston St, Boston",2
266,Gyu-Kaku Japanese BBQ,ChIJx_Qpo_5744kREEmvQGexldY,4.1,519,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","23 District Ave, Dorchester",2
267,Antico Forno,ChIJF8K6Kolw44kR6nzo7j0RIFc,4.4,1786,"('restaurant', 'point_of_interest', 'food', 'establishment')","93 Salem St, Boston",2
268,Dolce Vita Ristorante,ChIJF7Wfzohw44kRkiOdItOu1Oo,4.2,809,"('store', 'restaurant', 'food', 'point_of_interest', 'establishment')","221 Hanover St, Boston",2
269,Neptune Oyster,ChIJCe7kLY9w44kR55gvVv3g8zs,4.4,3760,"('restaurant', 'food', 'point_of_interest', 'establishment')","63 Salem St # 1, Boston",3
270,Salsas Mexican Grill,ChIJe645PYNw44kRGWQOExcIAD8,3.5,42,"('restaurant', 'food', 'point_of_interest', 'establishment')","417 Washington St, Boston",2
271,Mediterranean Grill Boston,ChIJS8iO2YZw44kRwcgdhLDNOMo,4.2,74,"('meal_delivery', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","281 Franklin St, Boston",2
272,Shawarma Falafel,ChIJcTVaYoNw44kR8MzlfONjk78,4.3,552,"('restaurant', 'food', 'point_of_interest', 'establishment')","26 Province St, Boston",1
273,Great Taste Bakery & Restaurant,ChIJdd-tQHh644kRCcyUaH395SM,4.0,650,"('bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","63 Beach St, Boston",1
274,Wings Over Boston,ChIJ37myVBh644kRmeoE3ut1wnM,3.6,620,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","325 Huntington Ave, Boston",2
275,Alfredo's Italian Kitchen/SOUTH BOSTON,ChIJx4nQbGB644kRCsXbANP6Ka0,4.3,395,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","243 Dorchester St, Boston",2
276,Pho Basil,ChIJLWMy8hp644kR6Gi122CPCkE,4.4,1798,"('restaurant', 'food', 'point_of_interest', 'establishment')","177 Massachusetts Ave, Boston",2
277,Maliss Thai Restaurant,ChIJhxhDs5l544kRq2YH4JCN3Io,4.2,228,"('restaurant', 'food', 'point_of_interest', 'establishment')","213 Washington St, Brookline",2
278,El Centro Mexican Restaurant,ChIJ7d30AhV644kRqQo3cGWmRf0,4.4,660,"('restaurant', 'food', 'point_of_interest', 'establishment')","472 Shawmut Ave, Boston",2
279,CLINK. and The Liberty Bar,ChIJhyCyU5hw44kRgMudWICPiPQ,4.3,550,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","215 Charles St, Boston",3
280,Dragon Bowl,ChIJ8XRk7I1544kRidYh8sEdzuQ,3.2,34,"('restaurant', 'point_of_interest', 'food', 'establishment')","400 Brookline Ave, Boston",2
281,Boston Shawarma,ChIJt-4Ishl644kRrpc1q-2JpnE,4.6,3747,"('restaurant', 'point_of_interest', 'food', 'establishment')","315 Huntington Ave, Boston",1
