name,rating,price_level,rating_count,tags,address
Temazcal Tequila Cantina,4.2,2,1149.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","250 Northern Ave #2, Boston"
Tavern in the Square,4.2,2,1429.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","120 Beverly St, Boston"
Sprout Mediterranean Inspired Salads,4.2,1,94.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","305 Huntington Ave, Boston"
honeygrow,4.2,2,306.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","100 Northern Ave, Boston"
King & I,4.2,1,395.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","145 Charles St, Boston"
Joia Restaurant & Lounge,4.2,Unknown,190.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","195 State St, Boston"
163 Vietnamese Sandwich,4.2,1,131.0,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","66 Harrison Ave, Boston"
Le’s Vietnamese Restaurant,4.2,1,804.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","35 Dunster St, 36 John F. Kennedy St or, Cambridge"
Poké Garden Brookline,4.2,1,164.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","6 Harvard St, Brookline"
Miel Brasserie,4.2,2,256.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","510 Atlantic Ave, Boston"
The Westland,4.2,2,336.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","10 Westland Ave, Boston"
The Brown Jug,4.2,1,613.0,"('meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1014 Revere Beach Pkwy, Chelsea"
Boqueria Seaport,4.2,Unknown,65.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","25 Thomson Pl, Boston"
Acapulco Restaurant,4.2,2,147.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","464 Centre St, Jamaica Plain"
Granary Tavern,4.2,2,1608.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","170 Milk St, Boston"
Regina Pizzeria,4.2,1,541.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1330 Boylston St, Boston"
Gaga Seafood Restaurant,4.2,2,379.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","25 Tyler St #1905, Boston"
Blake's Kitchen + Bar,4.2,Unknown,76.0,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","276 Friend St, Boston"
New York Fried Chicken,4.2,1,260.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","531 Columbia Rd, Dorchester"
Top Mix Bar & Kitchen JP,4.2,2,353.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","365 Centre St, Jamaica Plain"
T Anthony's Pizzeria,4.2,1,646.0,"('meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment')","1016 Commonwealth Ave, Boston"
Boston Chowda Co,4.2,2,1086.0,"('cafe', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","1 Faneuil Hall Market Pl, Boston"
"Grana at The Langham, Boston",4.2,Unknown,82.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","250 Franklin St, Boston"
wagamama,4.2,2,1346.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","800 Boylston St store 117, Boston"
Earl of Sandwich,4.1,1,187.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1B Charles Street Boston Common, Boston"
Anna's Taqueria,4.1,1,1256.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","242 Cambridge St, Boston"
Back Deck,4.1,2,1321.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","2 West St, Boston"
Billy Tse,4.1,2,271.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","240 Commercial Street, Boston"
Kaze Shabu Shabu,4.1,2,743.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Harrison Ave, Boston"
Phở Pasteur,4.1,1,2407.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","682 Washington St, Boston"
Andrew Square House of Pizza,4.1,1,335.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","395 Dorchester St #2740, Boston"
Sorelle Bakery & Cafe,4.1,2,291.0,"('cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","100 City Square, Boston"
LoLa Burger,4.1,2,375.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","11 Fan Pier Boulevard, Boston"
Latino Restaurant,4.1,1,287.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","302 Centre St, Jamaica Plain"
Pagu,4.1,3,816.0,"('grocery_or_supermarket', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","310 Massachusetts Ave, Cambridge"
Hong Kong Eatery,4.1,1,139.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","79 Harrison Ave, Boston"
Maluken and Sushi Express,4.1,1,160.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1038 Beacon St, Brookline"
Del Frisco's Double Eagle Steakhouse,4.1,4,539.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","888 Boylston St Suite 053, Boston"
India Pavilion,4.1,2,1068.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","17 Central Square, Cambridge"
Yunnan Kitchen,4.1,2,188.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1721 Washington St #B, Boston"
La Piazza at Eataly,4.1,3,249.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","800 Boylston St, Boston"
Ciao Roma,4.1,2,236.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","5 N Square, Boston"
Ichiban Yakitori Sushi House,4.1,2,387.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","14 Westland Ave, Boston"
New Golden Gate Seafood,4.1,2,155.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","66 Beach St, Boston"
Desi Dhaba,4.1,2,529.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","401 Massachusetts Ave Suite 1, Cambridge"
Madras Dosa Company,4.1,2,691.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","55 Boston Wharf Rd, Boston"
Banga Korean Cuisine — Kenmore,4.1,2,237.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","636 Beacon St, Boston"
Seoul Restaurant,4.1,2,775.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","156 Cambridge St, Boston"
Dunkin',4.1,1,100.0,"('cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","Northeastern - Shillman Hall, 115 Forsyth St, Boston"
Poké station and kitchen,4.1,Unknown,142.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","313 Huntington Ave, Boston"
College Pizza,4.1,1,608.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","50 Queensberry St, Boston"
The Upper Crust Pizzeria,4.1,2,617.0,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","20 Charles St, Boston"
Basile - Fine Italian Kitchen,4.1,3,428.0,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","162 Columbus Ave, Boston"
Berklee Noodles Factory,4.1,2,267.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","173 Massachusetts Ave, Boston"
Casa Bonita,4.1,1,121.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1033 Massachusetts Ave, Boston"
Surya Indian Kitchen N Caterers,4.1,1,273.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","114 Magazine St, Cambridge"
Pasta Beach RW - Boston,4.1,2,486.0,"('bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","30 Rowes Wharf, Boston"
Jamaica Mi Hungry,4.1,2,307.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","225 Centre St, Boston"
Basho Japanese Brasserie,4.1,2,553.0,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","1338 Boylston St, Boston"
The Broadway,4.1,2,627.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","726 E Broadway, Boston"
Shanghai Fresh,4.1,2,485.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","735 Massachusetts Ave, Cambridge"
Loretta's Last Call,4.1,2,1128.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1 Lansdowne St, Boston"
Jaho Coffee Roaster & Wine Bar,4.1,1,520.0,"('bakery', 'cafe', 'restaurant', 'store', 'food', 'bar', 'point_of_interest', 'establishment')","116 Huntington Ave, Boston"
Bon Me,4.1,1,227.0,"('meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","1 Hampshire St, Cambridge"
MAST',4.1,2,847.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","45 Province St, Boston"
South Street Diner,4.1,1,3409.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","178 Kneeland St, Boston"
Anatolia Kebab House,4.1,2,674.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","305 Washington St, Brookline"
Star Market,4.1,Unknown,1757.0,"('grocery_or_supermarket', 'florist', 'bakery', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment')","33 Kilmarnock St, Boston"
Momosan Morimoto,4.1,2,178.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","80 Causeway St, Boston"
Nirvana The Taste of India,4.1,2,559.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","1680 Massachusetts Ave, Cambridge"
Fin's Sushi & Grill,4.1,2,364.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","240 Cambridge St, Boston"
Shake Shack Downtown Crossing,4.1,2,999.0,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","322 Washington St, Boston"
Phở Lemongrass,4.1,2,367.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","239 Harvard St, Brookline"
Sweet Kingdom,4.1,1,251.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","7-15 Beach St, Boston"
Koy Restaurant Boston,4.1,2,777.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","16 North St, Boston"
GRECO,4.1,1,36.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","80 Causeway St, Boston"
Potluck Cafe,4.1,1,131.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","7 Knapp St, Boston"
Cheeky Monkey Brewing Co.,4.1,1,412.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","3 Lansdowne St, Boston"
The Barking Crab,4.1,2,5507.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","88 Sleeper St, Boston"
The Sausage Guy,4.1,1,31.0,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","49 Lansdowne St, Boston"
Rabia's Dolce Fumo,4.1,2,698.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","73 Salem St, Boston"
Ginger Exchange - Mission Hill Roxbury,4.1,2,247.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1625 Tremont St, Boston"
Ginger Exchange - Symphony Boston,4.1,2,470.0,"('meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","250 Huntington Ave, Boston"
Tori Japan,4.1,2,39.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1110 Boylston St, Boston"
Garrison House,4.1,2,126.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","6 Harvard Square, Brookline"
OTTO,4.1,2,423.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1432 Massachusetts Ave, Cambridge"
Boca Grande Taqueria,4.1,1,185.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","3 Harvard Square, Brookline"
Samurai Express,4.1,2,57.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","31 St James Ave Unit #130, Boston"
Joe's Waterfront,4.1,2,1508.0,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","100 Atlantic Ave, Boston"
Wen's Yunnan Noodle & Ramen 云南米线,4.1,2,674.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","247 Newbury St, Boston"
Rochambeau,4.1,4,456.0,"('cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","900 Boylston St, Boston"
Cask 'N Flagon,4.1,2,1596.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","62 Brookline Ave, Boston"
Alcove,4.1,2,469.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","50 Lovejoy Wharf, Boston"
Cafe Beirut,4.1,1,388.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","654 Centre St, Jamaica Plain"
KongDog Restaurant / Kong Pocha 분식/포차,4.1,1,202.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","236 Elm St, Somerville"
Temptations Cafe,4.1,1,326.0,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","1350 Beacon St, Brookline"
Rock & Rye American Bar,4.1,Unknown,281.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","57 Stuart St, Boston"
Figs,4.1,2,595.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","42 Charles St, Boston"
Elephant & Castle,4.1,2,1078.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","161 Devonshire St, Boston"
Gyu-Kaku Japanese BBQ,4.1,2,519.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","23 District Ave, Dorchester"
Sonsie,4.1,2,1562.0,"('cafe', 'night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","327 Newbury St, Boston"
Six Po Hot Pot 六婆串串香,4.1,2,340.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1353 Beacon St, Brookline"
Nine Tastes,4.1,2,407.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","50 John F. Kennedy St, Cambridge"
Avenue One Restaurant,4.1,Unknown,213.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Ave de Lafayette, Boston"
110 Grill South Bay,4.1,2,366.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 District Ave, Boston"
Back Bay Social,4.1,2,990.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","867 Boylston St, Boston"
Hot Pot Buffet,4.1,2,1362.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","70 Beach St, Boston"
Sakura Sunakku,4.1,2,112.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","42 Beach St #101, Boston"
honeygrow,4.1,2,332.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1282 Boylston St, Boston"
Tony C’s Seaport,4.1,2,1291.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","250 Northern Ave, Boston"
Yard House,4.0,2,581.0,"('meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","110 Huntington Ave, Boston"
PhoReal,4.0,2,189.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","279 Newbury St, Boston"
Cafe 472,4.0,1,264.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","472 Commonwealth Ave, Boston"
Primo Pizza Restaurant,4.0,2,91.0,"('restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment')","28 Myrtle St, Boston"
Lucky Boston Chinese,4.0,1,266.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","3096 Washington St, Roxbury"
Riccardo's Ristorante,4.0,2,500.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","175 North St, Boston"
LoLa 42,4.0,3,384.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","22 Liberty Drive, Boston"
Bin 26 Enoteca,4.0,3,273.0,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","26 Charles St, Boston"
Sunset Cantina,4.0,2,1052.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","916 Commonwealth Ave, Boston"
Dunkin',4.0,1,351.0,"('cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","315 Centre St, Jamaica Plain"
Scholars American Bistro and Cocktail Lounge,4.0,2,899.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","25 School St, Boston"
Hei La Moon Restaurant (Food Opera),4.0,1,2391.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","83 Essex St, Boston"
Fajitas & 'Ritas,4.0,1,1260.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","25 West St, Boston"
Terra,4.0,3,734.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","800 Boylston St, Boston"
2TWENTY2,4.0,2,461.0,"('restaurant', 'bar', 'night_club', 'point_of_interest', 'food', 'establishment')","4 Liberty Sq, Boston"
Ristorante Villa Francesca,4.0,2,805.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","150 Richmond St, Boston"
Monica's Trattoria,4.0,2,417.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","67 Prince St, Boston"
Shah's Halal Food,4.0,1,281.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1124 Boylston St, Boston"
Taqueria El Barrio,4.0,Unknown,154.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","Time Out Market, Landmark Center, 401 Park Dr, Boston"
"The White Bull Tavern Lunch, Dinner, Late Night, Karaoke, Comedy & Dj's",4.0,2,921.0,"('meal_takeaway', 'night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","Faneuil Hall, 1 Union St, Boston"
Great Taste Bakery & Restaurant,4.0,1,650.0,"('bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","63 Beach St, Boston"
Aura,4.0,3,70.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Seaport Ln, Boston"
Punjabi Dhaba,4.0,1,1467.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","225 Hampshire St, Cambridge"
Cafe Podima,4.0,2,120.0,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","168 Cambridge St, Boston"
China Gourmet Restaurant,4.0,1,70.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","23 Tyler St #1905, Boston"
Dillon's,4.0,2,844.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","955 Boylston St, Boston"
North 26 Bar & Restaurant,4.0,3,311.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","26 North St, Boston"
Taqueria Casa Real,4.0,1,152.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","860 Dorchester Ave, Boston"
Victoria Seafood,4.0,1,733.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1029 Commonwealth Ave, Boston"
Sidebar,4.0,Unknown,68.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","39 Dalton St, Boston"
Sal's Pizza | Brookline Ave | Boston,4.0,1,204.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","51 Brookline Ave, Boston"
Papagayo,4.0,2,451.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","15 West St, Boston"
La Neta,4.0,2,477.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","255 Newbury St, Boston"
SOJUba,4.0,2,849.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1265 Boylston St, Boston"
Totto Ramen,4.0,2,200.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","20A District Ave, Boston"
Chipotle Mexican Grill,4.0,1,647.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","101 Summer Street, Boston"
Chipotle Mexican Grill,4.0,1,907.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","553 Boylston St, Boston"
Thai Basil,4.0,2,837.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","132 Newbury St ste B, Boston"
Chinatown-Ten Second Noodles唐人街十秒到米线,4.0,2,139.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","60 Beach St, Boston"
Birch Bar,4.0,Unknown,40.0,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","425 Summer Street, Boston"
Punch Bowl,4.0,Unknown,151.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","700 Brookline Ave, Brookline"
Gourmet India,4.0,2,155.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","N Market St, Boston"
Club Café,4.0,2,1063.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","209 Columbus Ave, Boston"
Shanti Restaurant - Cambridge,4.0,2,454.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","7 Broad Canal Way, Cambridge"
The Harp,4.0,2,940.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","85 Causeway St, Boston"
Cappy's Pizza & Subs,4.0,1,330.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","304 Centre St, Jamaica Plain"
Friendship BBQ Boston,4.0,1,211.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","42 Beach St, Boston"
M.J. O'Connor's Seaport,4.0,2,607.0,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","425 Summer Street, Boston"
Bon Me,4.0,Unknown,47.0,"('cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","1350 Massachusetts Ave, Cambridge"
MIJA Cantina & Tequila Bar,4.0,2,1116.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1 S Market St, Boston"
Olive Garden Italian Restaurant,4.0,2,2956.0,"('meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","11B Allstate Rd, Dorchester"
Punjab Express,4.0,2,108.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","18 Eliot St, Cambridge"
bb.q Chicken Kenmore,4.0,1,103.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","636 Beacon St, Boston"
Loco Fenway,4.0,Unknown,98.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","61 Brookline Ave, Boston"
Sushi Today,4.0,Unknown,138.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1562 Tremont St, Boston"
The Gallery,4.0,Unknown,82.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","100 Stuart St, Boston"
Nebo,4.0,2,132.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","520 Atlantic Ave, Boston"
Double Chin Modern Asian Restaurant,4.0,1,807.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","86 Harrison Ave, Boston"
Yamato II,4.0,2,1362.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","545 Boylston St, Boston"
Asian Garden Restaurant,4.0,2,327.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","28 Harrison Ave, Boston"
Hurricane's at the Garden,4.0,2,399.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","150 Canal St, Boston"
Pagliuca's,4.0,2,634.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","14 Parmenter St, Boston"
Tenderoni's Fenway,4.0,2,98.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1363 Boylston St, Boston"
Ramsay's Kitchen,4.0,Unknown,1263.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","774 Boylston St, Boston"
Bar 10,4.0,2,132.0,"('restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment')","10 Huntington Ave, Boston"
River Bar,3.9,2,619.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","661 Assembly Row, Somerville"
Anna's Taqueria,3.9,2,455.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","800 Boylston St, Boston"
Panera Bread,3.9,2,709.0,"('cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","289 Huntington Ave, Boston"
Megumi of Japan,3.9,Unknown,77.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","36 Faneuil Hall, S Market St, Boston"
Jumbo Seafood,3.9,2,724.0,"('meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","5 Hudson St, Boston"
Royal East,3.9,2,296.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","782 Main St, Cambridge"
Empire Garden Restaurant,3.9,2,795.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","690 Washington St, Boston"
Tsuru Ton Tan - Boston,3.9,2,337.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","512 Commonwealth Ave, Boston"
Jo's Indian Kitchen,3.9,2,283.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1900 Massachusetts Ave, Cambridge"
New York Pizza,3.9,2,849.0,"('meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","435 Massachusetts Ave, Boston"
India Quality Restaurant,3.9,2,799.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","484 Commonwealth Ave, Boston"
Winsor Dim Sum Café,3.9,1,1191.0,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","10 Tyler St, Boston"
Mex Taqueria & Bar,3.9,2,255.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","500 Technology Square, Cambridge"
Bon Me,3.9,1,57.0,"('meal_takeaway', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment')","Boston Public Market, 100 Hanover St, Boston"
Chutneys Boston,3.9,1,321.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","334 Massachusetts Avenue Intersection of Mass and, Huntington Ave, Boston"
Sal's Lunch,3.9,Unknown,26.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","31 Thacher St, Boston"
Max & Leo's Pizza Fenway,3.9,Unknown,101.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","82 Lansdowne St, Boston"
Peach Farm,3.9,2,694.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","4 Tyler St, Boston"
Tiki Rock,3.9,2,896.0,"('restaurant', 'bar', 'point_of_interest', 'food', 'establishment')","2 Broad St, Boston"
Xiang's Hunan Kitchen,3.9,1,253.0,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","1032 Commonwealth Ave, Boston"
Hong Kong Harbor,3.9,1,249.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","5 Maverick Square, East Boston"
Home Run Cafe,3.9,1,314.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1261 Massachusetts Ave, Boston"
Jade Garden,3.9,2,628.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","20 Tyler St, Boston"
Nino's Pizza,3.9,1,174.0,"('meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","79 Charles St, Boston"
ArtBar,3.9,2,577.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","40 Edwin H Land Blvd, Cambridge"
Para Maria,3.9,Unknown,97.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","70 Sleeper St, Boston"
Rosa Mexicano,3.9,2,2228.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","155 Seaport Blvd, Boston"
Supreme Pizza,3.9,3,239.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","177 Massachusetts Ave, Boston"
Chipotle Mexican Grill,3.9,1,259.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","8 Park Plaza, Boston"
Stephanie's On Newbury,3.9,3,2016.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","190 Newbury St, Boston"
bb.q Chicken Boylston,3.9,1,86.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","62 Boylston St, Boston"
Chipotle Mexican Grill,3.9,1,471.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","598 Massachusetts Ave, Cambridge"
Rebel's Guild,3.9,Unknown,168.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","Revere Hotel Boston Common, 200 Stuart St Ground Level, Boston"
